"winners_id","winners","winning_tribe","season","day","challenge_type"
25,"Jerri","Ogakor",2,15,"immunity"
27,"Amber","Ogakor",2,15,"immunity"
30,"Keith","Ogakor",2,15,"immunity"
31,"Colby","Ogakor",2,15,"immunity"
32,"Tina","Ogakor",2,15,"immunity"
22,"Michael","Kucha",2,17,"reward"
23,"Jeff","Kucha",2,17,"reward"
24,"Alicia","Kucha",2,17,"reward"
26,"Nick","Kucha",2,17,"reward"
28,"Rodger","Kucha",2,17,"reward"
29,"Elisabeth","Kucha",2,17,"reward"
30,"Keith",NA,2,21,"immunity"
25,"Jerri",NA,2,24,"reward"
27,"Amber",NA,2,24,"reward"
30,"Keith",NA,2,24,"immunity"
31,"Colby",NA,2,27,"reward"
25,"Jerri",NA,2,27,"reward"
26,"Nick",NA,2,27,"immunity"
NA,NA,NA,2,30,"reward"
31,"Colby",NA,2,30,"immunity"
31,"Colby",NA,2,33,"reward"
31,"Colby",NA,2,33,"immunity"
32,"Tina",NA,2,36,"reward"
31,"Colby",NA,2,36,"immunity"
31,"Colby",NA,2,39,"reward"
31,"Colby",NA,2,39,"immunity"
31,"Colby",NA,2,41,"immunity"
2,"B.B.","Pagong",1,3,"reward"
4,"Ramona","Pagong",1,3,"reward"
6,"Joel","Pagong",1,3,"reward"
7,"Gretchen","Pagong",1,3,"reward"
8,"Greg","Pagong",1,3,"reward"
9,"Jenna","Pagong",1,3,"reward"
10,"Gervase","Pagong",1,3,"reward"
11,"Colleen","Pagong",1,3,"reward"
2,"B.B.","Pagong",1,3,"immunity"
4,"Ramona","Pagong",1,3,"immunity"
6,"Joel","Pagong",1,3,"immunity"
7,"Gretchen","Pagong",1,3,"immunity"
8,"Greg","Pagong",1,3,"immunity"
9,"Jenna","Pagong",1,3,"immunity"
10,"Gervase","Pagong",1,3,"immunity"
11,"Colleen","Pagong",1,3,"immunity"
2,"B.B.","Pagong",1,6,"reward"
4,"Ramona","Pagong",1,6,"reward"
6,"Joel","Pagong",1,6,"reward"
7,"Gretchen","Pagong",1,6,"reward"
8,"Greg","Pagong",1,6,"reward"
9,"Jenna","Pagong",1,6,"reward"
10,"Gervase","Pagong",1,6,"reward"
11,"Colleen","Pagong",1,6,"reward"
3,"Stacey","Tagi",1,6,"immunity"
5,"Dirk","Tagi",1,6,"immunity"
12,"Sean","Tagi",1,6,"immunity"
13,"Susan","Tagi",1,6,"immunity"
14,"Rudy","Tagi",1,6,"immunity"
15,"Kelly","Tagi",1,6,"immunity"
16,"Richard","Tagi",1,6,"immunity"
3,"Stacey","Tagi",1,9,"reward"
5,"Dirk","Tagi",1,9,"reward"
12,"Sean","Tagi",1,9,"reward"
13,"Susan","Tagi",1,9,"reward"
14,"Rudy","Tagi",1,9,"reward"
15,"Kelly","Tagi",1,9,"reward"
16,"Richard","Tagi",1,9,"reward"
4,"Ramona","Pagong",1,9,"immunity"
6,"Joel","Pagong",1,9,"immunity"
7,"Gretchen","Pagong",1,9,"immunity"
8,"Greg","Pagong",1,9,"immunity"
9,"Jenna","Pagong",1,9,"immunity"
10,"Gervase","Pagong",1,9,"immunity"
11,"Colleen","Pagong",1,9,"immunity"
5,"Dirk","Tagi",1,12,"reward"
12,"Sean","Tagi",1,12,"reward"
13,"Susan","Tagi",1,12,"reward"
14,"Rudy","Tagi",1,12,"reward"
15,"Kelly","Tagi",1,12,"reward"
16,"Richard","Tagi",1,12,"reward"
5,"Dirk","Tagi",1,12,"immunity"
12,"Sean","Tagi",1,12,"immunity"
13,"Susan","Tagi",1,12,"immunity"
14,"Rudy","Tagi",1,12,"immunity"
15,"Kelly","Tagi",1,12,"immunity"
16,"Richard","Tagi",1,12,"immunity"
6,"Joel","Pagong",1,15,"reward"
7,"Gretchen","Pagong",1,15,"reward"
8,"Greg","Pagong",1,15,"reward"
9,"Jenna","Pagong",1,15,"reward"
10,"Gervase","Pagong",1,15,"reward"
11,"Colleen","Pagong",1,15,"reward"
6,"Joel","Pagong",1,15,"immunity"
7,"Gretchen","Pagong",1,15,"immunity"
8,"Greg","Pagong",1,15,"immunity"
9,"Jenna","Pagong",1,15,"immunity"
10,"Gervase","Pagong",1,15,"immunity"
11,"Colleen","Pagong",1,15,"immunity"
6,"Joel","Pagong",1,18,"reward"
7,"Gretchen","Pagong",1,18,"reward"
8,"Greg","Pagong",1,18,"reward"
9,"Jenna","Pagong",1,18,"reward"
10,"Gervase","Pagong",1,18,"reward"
11,"Colleen","Pagong",1,18,"reward"
12,"Sean","Tagi",1,18,"immunity"
13,"Susan","Tagi",1,18,"immunity"
14,"Rudy","Tagi",1,18,"immunity"
15,"Kelly","Tagi",1,18,"immunity"
16,"Richard","Tagi",1,18,"immunity"
8,"Greg",NA,1,21,"immunity"
8,"Greg",NA,1,24,"reward"
10,"Gervase",NA,1,24,"immunity"
11,"Colleen",NA,1,27,"reward"
9,"Jenna",NA,1,27,"reward"
14,"Rudy",NA,1,27,"immunity"
10,"Gervase",NA,1,30,"reward"
16,"Richard",NA,1,30,"immunity"
12,"Sean",NA,1,33,"reward"
16,"Richard",NA,1,33,"reward"
15,"Kelly",NA,1,33,"immunity"
15,"Kelly",NA,1,36,"reward"
15,"Kelly",NA,1,36,"immunity"
15,"Kelly",NA,1,37,"immunity"
